,page_number,word,organization
52095,246,fte,Durham City
52096,246,deputy,Durham City
52097,246,chief,Durham City
52098,246,deputy,Durham City
52099,246,chief,Durham City
52100,246,field,Durham City
52101,246,deputy,Durham City
52102,246,chief,Durham City
52103,246,public,Durham City
52104,246,information,Durham City
52105,246,unit,Durham City
52106,246,executive,Durham City
52107,246,officer,Durham City
52108,246,professional,Durham City
52109,246,standards,Durham City
52110,246,administrative,Durham City
52111,246,operations,Durham City
52112,246,investigative,Durham City
52113,246,services,Durham City
52114,246,fte,Durham City
52115,246,services,Durham City
52116,246,ftes,Durham City
52117,246,ftes,Durham City
52118,246,fte,Durham City
52119,246,ftes,Durham City
52120,246,fte,Durham City
52121,246,major,Durham City
52122,246,investigative,Durham City
52123,246,major,Durham City
52124,246,administrative,Durham City
52125,246,major,Durham City
52126,246,uniform,Durham City
52127,246,patrol,Durham City
52128,246,major,Durham City
52129,246,uniform,Durham City
52130,246,patrol,Durham City
52131,246,patrol,Durham City
52132,246,bureau,Durham City
52133,246,admin,Durham City
52134,246,crimestoppers,Durham City
52135,246,services,Durham City
52136,246,services,Durham City
52137,246,zone,Durham City
52138,246,a,Durham City
52139,246,zone,Durham City
52140,246,b,Durham City
52141,246,fte,Durham City
52142,246,fte,Durham City
52143,246,fte,Durham City
52144,246,fte,Durham City
52145,246,fte,Durham City
52146,246,fte,Durham City
52147,246,organized,Durham City
52148,246,crime,Durham City
52149,246,training,Durham City
52150,246,division,Durham City
52151,246,district,Durham City
52152,246,district,Durham City
52153,246,division,Durham City
52154,246,ftes,Durham City
52155,246,ftes,Durham City
52156,246,ftes,Durham City
52157,246,ftes,Durham City
52158,246,criminal,Durham City
52159,246,community,Durham City
52160,246,services,Durham City
52161,246,district,Durham City
52162,246,district,Durham City
52163,246,investigations,Durham City
52164,246,division,Durham City
52165,246,ftes,Durham City
52166,246,ftes,Durham City
52167,246,ftes,Durham City
52168,246,ftes,Durham City
52169,246,special,Durham City
52170,246,forensics,Durham City
52171,246,services,Durham City
52172,246,analytical,Durham City
52173,246,services,Durham City
52174,246,district,Durham City
52175,246,projectslogistics,Durham City
52176,246,division,Durham City
52177,246,division,Durham City
52178,246,ftes,Durham City
52179,246,ftes,Durham City
52180,246,ftes,Durham City
52181,246,ftes,Durham City
52182,246,information,Durham City
52183,246,technology,Durham City
52184,246,division,Durham City
52185,246,ftes,Durham City
52186,246,fiscal,Durham City
52187,246,division,Durham City
52188,246,ftes,Durham City
52189,246,planningresearch,Durham City
52190,246,division,Durham City
52191,246,ftes,Durham City
52192,246,employee,Durham City
52193,246,services,Durham City
52194,246,division,Durham City
52195,246,ftes,Durham City
52196,247,police,Durham City
52197,247,department,Durham City
52198,247,mission,Durham City
52199,247,to,Durham City
52200,247,minimize,Durham City
52201,247,crime,Durham City
52202,247,promote,Durham City
52203,247,safety,Durham City
52204,247,and,Durham City
52205,247,enhance,Durham City
52206,247,the,Durham City
52207,247,quality,Durham City
52208,247,of,Durham City
52209,247,life,Durham City
52210,247,in,Durham City
52211,247,partnership,Durham City
52212,247,with,Durham City
52213,247,our,Durham City
52214,247,community,Durham City
52215,247,department,Durham City
52216,247,description,Durham City
52217,247,police,Durham City
52218,247,department,Durham City
52219,247,general,Durham City
52220,247,fund,Durham City
52221,247,ftes,Durham City
52222,247,grant,Durham City
52223,247,funds,Durham City
52224,247,ftes,Durham City
52225,247,the,Durham City
52226,247,department,Durham City
52227,247,is,Durham City
52228,247,primarily,Durham City
52229,247,responsible,Durham City
52230,247,for,Durham City
52231,247,protecting,Durham City
52232,247,and,Durham City
52233,247,safeguarding,Durham City
52234,247,the,Durham City
52235,247,lives,Durham City
52236,247,and,Durham City
52237,247,property,Durham City
52238,247,of,Durham City
52239,247,durham,Durham City
52240,247,residents,Durham City
52241,247,through,Durham City
52242,247,enforcement,Durham City
52243,247,of,Durham City
52244,247,criminal,Durham City
52245,247,laws,Durham City
52246,247,and,Durham City
52247,247,safety,Durham City
52248,247,education,Durham City
52249,247,core,Durham City
52250,247,functions,Durham City
52251,247,are,Durham City
52252,247,carried,Durham City
52253,247,out,Durham City
52254,247,through,Durham City
52255,247,four,Durham City
52256,247,operational,Durham City
52257,247,bureaus,Durham City
52258,247,patrol,Durham City
52259,247,services,Durham City
52260,247,investigative,Durham City
52261,247,services,Durham City
52262,247,administrative,Durham City
52263,247,services,Durham City
52264,247,and,Durham City
52265,247,office,Durham City
52266,247,of,Durham City
52267,247,the,Durham City
52268,247,chief,Durham City
52269,247,in,Durham City
52270,247,addition,Durham City
52271,247,the,Durham City
52272,247,department,Durham City
52273,247,works,Durham City
52274,247,collaboratively,Durham City
52275,247,with,Durham City
52276,247,city,Durham City
52277,247,county,Durham City
52278,247,and,Durham City
52279,247,state,Durham City
52280,247,departments,Durham City
52281,247,area,Durham City
52282,247,public,Durham City
52283,247,safety,Durham City
52284,247,agencies,Durham City
52285,247,and,Durham City
52286,247,community,Durham City
52287,247,organizations,Durham City
52288,247,to,Durham City
52289,247,maximize,Durham City
52290,247,resources,Durham City
52291,247,and,Durham City
52292,247,security,Durham City
52293,247,and,Durham City
52294,247,to,Durham City
52295,247,heighten,Durham City
52296,247,citizen,Durham City
52297,247,engagement,Durham City
52298,247,in,Durham City
52299,247,safety,Durham City
52300,247,and,Durham City
52301,247,crimerelated,Durham City
52302,247,issues,Durham City
52303,247,patrol,Durham City
52304,247,services,Durham City
52305,247,bureau,Durham City
52306,247,this,Durham City
52307,247,program,Durham City
52308,247,includes,Durham City
52309,247,the,Durham City
52310,247,traditional,Durham City
52311,247,uniformed,Durham City
52312,247,patrol,Durham City
52313,247,officers,Durham City
52314,247,the,Durham City
52315,247,bicycle,Durham City
52316,247,squad,Durham City
52317,247,the,Durham City
52318,247,canine,Durham City
52319,247,k,Durham City
52320,247,unit,Durham City
52321,247,the,Durham City
52322,247,traffic,Durham City
52323,247,services,Durham City
52324,247,unit,Durham City
52325,247,tact,Durham City
52326,247,the,Durham City
52327,247,motorcycle,Durham City
52328,247,unit,Durham City
52329,247,secondary,Durham City
52330,247,employment,Durham City
52331,247,the,Durham City
52332,247,court,Durham City
52333,247,liaison,Durham City
52334,247,the,Durham City
52335,247,desktowing,Durham City
52336,247,unit,Durham City
52337,247,special,Durham City
52338,247,projects,Durham City
52339,247,and,Durham City
52340,247,logistics,Durham City
52341,247,and,Durham City
52342,247,the,Durham City
52343,247,reserve,Durham City
52344,247,officers,Durham City
52345,247,the,Durham City
52346,247,divisions,Durham City
52347,247,and,Durham City
52348,247,units,Durham City
52349,247,within,Durham City
52350,247,this,Durham City
52351,247,program,Durham City
52352,247,provide,Durham City
52353,247,specific,Durham City
52354,247,law,Durham City
52355,247,enforcement,Durham City
52356,247,services,Durham City
52357,247,to,Durham City
52358,247,the,Durham City
52359,247,public,Durham City
52360,247,which,Durham City
52361,247,include,Durham City
52362,247,patrol,Durham City
52363,247,responses,Durham City
52364,247,to,Durham City
52365,247,requests,Durham City
52366,247,for,Durham City
52367,247,assistance,Durham City
52368,247,investigation,Durham City
52369,247,and,Durham City
52370,247,clearance,Durham City
52371,247,of,Durham City
52372,247,property,Durham City
52373,247,crimes,Durham City
52374,247,and,Durham City
52375,247,crimes,Durham City
52376,247,against,Durham City
52377,247,persons,Durham City
52378,247,tracking,Durham City
52379,247,of,Durham City
52380,247,suspects,Durham City
52381,247,searching,Durham City
52382,247,for,Durham City
52383,247,lost,Durham City
52384,247,children,Durham City
52385,247,and,Durham City
52386,247,the,Durham City
52387,247,elderly,Durham City
52388,247,youth,Durham City
52389,247,crime,Durham City
52390,247,and,Durham City
52391,247,locating,Durham City
52392,247,illegal,Durham City
52393,247,drugs,Durham City
52394,247,units,Durham City
52395,247,provide,Durham City
52396,247,speed,Durham City
52397,247,and,Durham City
52398,247,dwi,Durham City
52399,247,enforcement,Durham City
52400,247,funeral,Durham City
52401,247,escorts,Durham City
52402,247,and,Durham City
52403,247,response,Durham City
52404,247,to,Durham City
52405,247,traffic,Durham City
52406,247,accidents,Durham City
52407,247,they,Durham City
52408,247,manage,Durham City
52409,247,secondary,Durham City
52410,247,employment,Durham City
52411,247,functions,Durham City
52412,247,for,Durham City
52413,247,officers,Durham City
52414,247,working,Durham City
52415,247,offduty,Durham City
52416,247,set,Durham City
52417,247,schedules,Durham City
52418,247,for,Durham City
52419,247,officers,Durham City
52420,247,that,Durham City
52421,247,interact,Durham City
52422,247,with,Durham City
52423,247,the,Durham City
52424,247,court,Durham City
52425,247,system,Durham City
52426,247,provide,Durham City
52427,247,information,Durham City
52428,247,to,Durham City
52429,247,citizens,Durham City
52430,247,entering,Durham City
52431,247,headquarters,Durham City
52432,247,regulate,Durham City
52433,247,wrecker,Durham City
52434,247,companies,Durham City
52435,247,account,Durham City
52436,247,for,Durham City
52437,247,towed,Durham City
52438,247,vehicles,Durham City
52439,247,provide,Durham City
52440,247,bike,Durham City
52441,247,patrols,Durham City
52442,247,within,Durham City
52443,247,the,Durham City
52444,247,downtown,Durham City
52445,247,loop,Durham City
52446,247,assign,Durham City
52447,247,reserve,Durham City
52448,247,officers,Durham City
52449,247,for,Durham City
52450,247,specific,Durham City
52451,247,law,Durham City
52452,247,enforcement,Durham City
52453,247,services,Durham City
52454,247,in,Durham City
52455,247,the,Durham City
52456,247,city,Durham City
52457,247,and,Durham City
52458,247,provide,Durham City
52459,247,decentralized,Durham City
52460,247,problem,Durham City
52461,247,solving,Durham City
52462,247,teams,Durham City
52463,247,in,Durham City
52464,247,each,Durham City
52465,247,of,Durham City
52466,247,the,Durham City
52467,247,districts,Durham City
52468,247,investigative,Durham City
52469,247,services,Durham City
52470,247,bureau,Durham City
52471,247,this,Durham City
52472,247,program,Durham City
52473,247,consists,Durham City
52474,247,of,Durham City
52475,247,the,Durham City
52476,247,organized,Durham City
52477,247,crime,Durham City
52478,247,division,Durham City
52479,247,ocd,Durham City
52480,247,the,Durham City
52481,247,criminal,Durham City
52482,247,investigations,Durham City
52483,247,division,Durham City
52484,247,cid,Durham City
52485,247,and,Durham City
52486,247,the,Durham City
52487,247,forensic,Durham City
52488,247,services,Durham City
52489,247,division,Durham City
52490,247,fsd,Durham City
52491,247,ocd,Durham City
52492,247,provides,Durham City
52493,247,specialized,Durham City
52494,247,investigative,Durham City
52495,247,and,Durham City
52496,247,enforcement,Durham City
52497,247,services,Durham City
52498,247,and,Durham City
52499,247,tactical,Durham City
52500,247,response,Durham City
52501,247,teams,Durham City
52502,247,it,Durham City
52503,247,is,Durham City
52504,247,comprised,Durham City
52505,247,of,Durham City
52506,247,the,Durham City
52507,247,selective,Durham City
52508,247,enforcement,Durham City
52509,247,team,Durham City
52510,247,set,Durham City
52511,247,the,Durham City
52512,247,major,Durham City
52513,247,crimes,Durham City
52514,247,unit,Durham City
52515,247,the,Durham City
52516,247,vicenarcotics,Durham City
52517,247,unit,Durham City
52518,247,the,Durham City
52519,247,gang,Durham City
52520,247,unit,Durham City
52521,247,the,Durham City
52522,247,intelligence,Durham City
52523,247,unit,Durham City
52524,247,and,Durham City
52525,247,a,Durham City
52526,247,biologicalchemical,Durham City
52527,247,emergency,Durham City
52528,247,response,Durham City
52529,247,team,Durham City
52530,247,bcert,Durham City
52531,247,cid,Durham City
52532,247,provides,Durham City
52533,247,criminal,Durham City
52534,247,investigative,Durham City
52535,247,services,Durham City
52536,247,for,Durham City
52537,247,cases,Durham City
52538,247,requiring,Durham City
52539,247,extensive,Durham City
52540,247,followup,Durham City
52541,247,or,Durham City
52542,247,cases,Durham City
52543,247,that,Durham City
52544,247,are,Durham City
52545,247,complicated,Durham City
52546,247,in,Durham City
52547,247,nature,Durham City
52548,247,this,Durham City
52549,247,division,Durham City
52550,247,consists,Durham City
52551,247,of,Durham City
52552,247,the,Durham City
52553,247,fraud,Durham City
52554,247,unit,Durham City
52555,247,the,Durham City
52556,247,homicide,Durham City
52557,247,unit,Durham City
52558,247,the,Durham City
52559,247,robberyviolent,Durham City
