"","page_number","word","sent_count","sentiment","category"
"148",155,"Tax",7,"Sadness","Emotion"
"149",158,"Neighborhood",7,"Anticipation","Emotion"
"150",172,"Recovery",7,"Positive","Sentiment"
"151",177,"Plan",7,"Anticipation","Emotion"
"152",184,"Daily",7,"Anticipation","Emotion"
"153",194,"Public",7,"Anticipation","Emotion"
"154",194,"Public",7,"Positive","Sentiment"
"155",2,"General",6,"Positive","Sentiment"
"156",2,"General",6,"Trust","Emotion"
"157",10,"Increase",6,"Positive","Sentiment"
"158",13,"Police",6,"Fear","Emotion"
"159",13,"Police",6,"Positive","Sentiment"
"160",13,"Police",6,"Trust","Emotion"
"161",20,"General",6,"Positive","Sentiment"
"162",20,"General",6,"Trust","Emotion"
"163",23,"Time",6,"Anticipation","Emotion"
"164",23,"Community",6,"Positive","Sentiment"
"165",23,"Level",6,"Positive","Sentiment"
"166",23,"Level",6,"Trust","Emotion"
"167",27,"Regulatory",6,"Fear","Emotion"
"168",27,"Regulatory",6,"Negative","Sentiment"
"169",36,"Government",6,"Fear","Emotion"
"170",36,"Bonds",6,"Negative","Sentiment"
"171",36,"Government",6,"Negative","Sentiment"
"172",44,"Community",6,"Positive","Sentiment"
"173",44,"Focus",6,"Positive","Sentiment"
"174",48,"Crime",6,"Anger","Emotion"
"175",48,"Crime",6,"Negative","Sentiment"
"176",60,"Crime",6,"Anger","Emotion"
"177",60,"Crime",6,"Negative","Sentiment"
"178",72,"Small",6,"Negative","Sentiment"
"179",73,"Neighborhood",6,"Anticipation","Emotion"
"180",73,"Plan",6,"Anticipation","Emotion"
"181",76,"Storm",6,"Anger","Emotion"
"182",76,"Storm",6,"Negative","Sentiment"
"183",81,"Airport",6,"Anticipation","Emotion"
"184",90,"Council",6,"Anticipation","Emotion"
"185",90,"Council",6,"Positive","Sentiment"
"186",90,"Council",6,"Trust","Emotion"
"187",92,"Board",6,"Anticipation","Emotion"
"188",97,"Strategic",6,"Positive","Sentiment"
"189",98,"Management",6,"Positive","Sentiment"
"190",98,"Management",6,"Trust","Emotion"
"191",99,"Network",6,"Anticipation","Emotion"
"192",109,"Budget",6,"Trust","Emotion"
